step,user,action,click,ctr,prob_taken,prob_optimal,regret,policy
25,149,11,1.0,0.56,0.20556394654334811,0.8446826956248202,7.912163709328886,linucb_1.0
26,187,11,0.0,0.5384615384615384,0.4881944544263148,0.7941415545437233,8.218110809446294,linucb_1.0
27,3,11,0.0,0.5185185185185185,0.15784697055066194,0.7127491140525585,8.773012952948191,linucb_1.0
28,65,12,0.0,0.5,0.20192949525358925,0.8376155883312534,9.408699046025855,linucb_1.0
29,160,15,1.0,0.5172413793103449,0.9425146645147744,0.9477370842884666,9.413921465799548,linucb_1.0
30,24,15,0.0,0.5,0.303570077081709,0.7786638724687518,9.889015261186591,linucb_1.0
31,71,16,0.0,0.4838709677419355,0.5178706421687862,0.890823786857277,10.261968405875082,linucb_1.0
32,125,17,1.0,0.5,0.6457376826454854,0.7069209849369207,10.323151708166519,linucb_1.0
33,181,17,0.0,0.48484848484848486,0.6630145828758491,0.7044572651748139,10.364594390465482,linucb_1.0
34,180,18,0.0,0.47058823529411764,0.2689160080049926,0.8624893378332411,10.958167720293732,linucb_1.0
35,168,19,1.0,0.4857142857142857,0.5309376622164825,0.7648763115490704,11.19210636962632,linucb_1.0
36,6,19,0.0,0.4722222222222222,0.3420273745899658,0.8108894241880429,11.660968419224396,linucb_1.0
37,149,7,0.0,0.4594594594594595,0.25445693939480607,0.8885290839666649,12.295040563796254,linucb_1.0
38,65,8,1.0,0.47368421052631576,0.48509963627155717,0.8207539344120587,12.630694861936757,linucb_1.0
39,164,8,1.0,0.48717948717948717,0.22325231527012215,0.8113950874455987,13.218837634112234,linucb_1.0
40,134,8,0.0,0.475,0.2162984143628191,0.9389505437213945,13.941489763470809,linucb_1.0
41,3,9,0.0,0.4634146341463415,0.3079943905722338,0.6851463935957229,14.318641766494299,linucb_1.0
42,189,13,1.0,0.47619047619047616,0.5968691773972077,0.9582363878243745,14.680008976921465,linucb_1.0
43,126,13,0.0,0.46511627906976744,0.7888696483280404,0.8422124890227056,14.73335181761613,linucb_1.0
44,140,14,1.0,0.4772727272727273,0.7884185332943716,0.7692612825799758,14.714194566901735,linucb_1.0
45,76,14,1.0,0.4888888888888889,0.715703210521346,0.8940269344791775,14.892518290859567,linucb_1.0
46,48,14,0.0,0.4782608695652174,0.207824752616804,0.893590034610462,15.578283572853225,linucb_1.0
47,195,14,1.0,0.48936170212765956,0.5971222986433036,0.8847401317311975,15.86590140594112,linucb_1.0
48,75,14,0.0,0.4791666666666667,0.3890000340152568,0.7689069873420535,16.245808359267915,linucb_1.0
49,187,3,1.0,0.4897959183673469,0.11352285211882696,0.7961947634503337,16.928480270599422,linucb_1.0
50,95,3,1.0,0.5,0.4313575275161229,0.821005859586164,17.318128602669464,linucb_1.0
51,174,3,1.0,0.5098039215686274,0.9142268575318053,0.9017645257977531,17.30566627093541,linucb_1.0
52,121,3,0.0,0.5,0.7631504189526874,0.8069546297411478,17.349470481723873,linucb_1.0
53,24,3,1.0,0.5094339622641509,0.6585118090493014,0.7878468343854657,17.478805507060038,linucb_1.0
54,162,3,1.0,0.5185185185185185,0.281302327694634,0.8522701566661537,18.049773336031556,linucb_1.0
55,138,3,1.0,0.5272727272727272,0.6735170249465662,0.8347072340598044,18.210963545144793,linucb_1.0
56,105,3,0.0,0.5178571428571429,0.08699546459022527,0.9188665627526302,19.0428346433072,linucb_1.0
57,101,8,0.0,0.5087719298245614,0.4150886886224661,0.672865403188965,19.3006113578737,linucb_1.0
58,111,3,1.0,0.5172413793103449,0.35042906403483665,0.920984783904991,19.871167077743852,linucb_1.0
59,190,3,0.0,0.5084745762711864,0.2599153052660469,0.8906040652544968,20.5018558377323,linucb_1.0
60,147,2,1.0,0.5166666666666667,0.3136876229612042,0.8061227986898755,20.994291013460973,linucb_1.0
61,193,2,0.0,0.5081967213114754,0.6908360845529605,0.8857433474668756,21.18919827637489,linucb_1.0
62,103,6,0.0,0.5,0.4223015169439547,0.9396797393438419,21.706576498774776,linucb_1.0
63,28,13,1.0,0.5079365079365079,0.6003644320896726,0.8614543076083024,21.967666374293405,linucb_1.0
64,148,13,0.0,0.5,0.20060272319576272,0.7873092358726621,22.554372886970302,linucb_1.0
65,117,15,1.0,0.5076923076923077,0.4621106476156915,0.7873142031905358,22.879576442545147,linucb_1.0
66,149,15,0.0,0.5,0.3888705669315437,0.8601458673500847,23.350851742963687,linucb_1.0
67,120,17,0.0,0.4925373134328358,0.2594008996401462,0.8576327646125538,23.949083607936096,linucb_1.0
68,123,19,0.0,0.4852941176470588,0.21981262868824758,0.8200954549510786,24.549366434198927,linucb_1.0
69,9,10,1.0,0.4927536231884058,0.6847756472926269,0.7108071497571317,24.575397936663432,linucb_1.0
70,97,10,0.0,0.4857142857142857,0.3593398799846465,0.8028435709618803,25.018901627640666,linucb_1.0
71,16,14,1.0,0.49295774647887325,0.5084106792993335,0.8645266163319374,25.37501756467327,linucb_1.0
72,157,14,0.0,0.4861111111111111,0.43030400772938365,0.7614436413519641,25.706157198295852,linucb_1.0
73,112,3,0.0,0.4794520547945205,0.18891551376624183,0.8750398635003405,26.39228154802995,linucb_1.0
74,66,3,1.0,0.4864864864864865,0.6859893543889964,0.8806750208318426,26.586967214472796,linucb_1.0
75,132,3,1.0,0.49333333333333335,0.6302255471907564,0.7284545881853838,26.685196255467424,linucb_1.0
76,162,3,0.0,0.4868421052631579,0.27340704215147604,0.8793515966638884,27.291140809979836,linucb_1.0
77,47,10,0.0,0.4805194805194805,0.7180178306278394,0.8850399929406945,27.45816297229269,linucb_1.0
78,136,14,0.0,0.47435897435897434,0.32584813498396864,0.7495165903701099,27.881831427678833,linucb_1.0
79,146,8,1.0,0.4810126582278481,0.7889882991991505,0.8505940779390243,27.943437206418707,linucb_1.0
80,150,8,0.0,0.475,0.5978696067934305,0.6983312335329045,28.04389883315818,linucb_1.0
81,56,3,1.0,0.48148148148148145,0.7767357754789045,0.8807091329007067,28.14787219057998,linucb_1.0
82,191,3,0.0,0.47560975609756095,0.2765734016334788,0.7066626549593289,28.57796144390583,linucb_1.0
83,101,13,0.0,0.46987951807228917,0.4836285688604308,0.6768729301336261,28.771205805179026,linucb_1.0
84,67,11,1.0,0.47619047619047616,0.9000308539717482,0.9290590515403745,28.80023400274765,linucb_1.0
85,53,11,1.0,0.4823529411764706,0.49207310575244595,0.9020879699547202,29.210248866949925,linucb_1.0
86,28,11,0.0,0.47674418604651164,0.4343334689536809,0.84405417588484,29.619969573881086,linucb_1.0
87,169,11,1.0,0.4827586206896552,0.5017676144420706,0.6646897770999093,29.782891736538925,linucb_1.0
88,133,11,0.0,0.4772727272727273,0.30723582821076506,0.8403961529191741,30.316052061247333,linucb_1.0
89,116,15,1.0,0.48314606741573035,0.5810340038712677,0.8581466011962966,30.593164658572363,linucb_1.0
90,140,15,0.0,0.4777777777777778,0.39193720108185987,0.7663170321791428,30.967544489669645,linucb_1.0
91,86,2,0.0,0.4725274725274725,0.44080091361096857,0.8229866125798606,31.34973018863854,linucb_1.0
92,25,3,1.0,0.4782608695652174,0.7700622811861468,0.8705381677694204,31.45020607522181,linucb_1.0
93,37,3,0.0,0.4731182795698925,0.6900634035714771,0.8176716923955386,31.57781436404587,linucb_1.0
94,49,8,0.0,0.46808510638297873,0.5320678689491031,0.6992294975318433,31.74497599262861,linucb_1.0
95,7,11,1.0,0.47368421052631576,0.7234507640109967,0.8708439283492615,31.892369156966875,linucb_1.0
96,113,11,1.0,0.4791666666666667,0.8690869423294733,0.8843862177737439,31.907668432411146,linucb_1.0
97,33,11,0.0,0.4742268041237113,0.6161056359266595,0.6534044140875248,31.94496721057201,linucb_1.0
98,145,11,1.0,0.47959183673469385,0.6958856719561652,0.7679975341400151,32.01707907275586,linucb_1.0
99,152,11,0.0,0.47474747474747475,0.16689440195379868,0.9643726178209793,32.81455728862304,linucb_1.0
100,34,3,0.0,0.47,0.2499751350422809,0.779392079612796,33.343974233193556,linucb_1.0
101,62,15,1.0,0.4752475247524752,0.5145593025668357,0.9106294383994394,33.74004436902616,linucb_1.0
102,129,15,1.0,0.4803921568627451,0.4213327963249727,0.6721743410537097,33.990885913754894,linucb_1.0
103,157,15,1.0,0.4854368932038835,0.48242817502712804,0.7477388242599404,34.256196562987704,linucb_1.0
104,103,15,0.0,0.4807692307692308,0.30113743548403066,0.9364999591214402,34.891559086625115,linucb_1.0
105,104,15,0.0,0.47619047619047616,0.214715608187066,0.8825407266776536,35.559384205115705,linucb_1.0
106,107,11,0.0,0.4716981132075472,0.7160573354156663,0.8622748958641779,35.70560176556422,linucb_1.0
107,91,15,0.0,0.4672897196261682,0.5484886540394551,0.7499177798440405,35.907030891368805,linucb_1.0
108,123,3,1.0,0.4722222222222222,0.6478034330122208,0.820658260390903,36.07988571874749,linucb_1.0
109,97,3,1.0,0.47706422018348627,0.21635886847810518,0.7897513245094588,36.65327817477885,linucb_1.0
110,147,3,0.0,0.4727272727272727,0.5666376141109835,0.8403417451973991,36.926982305865266,linucb_1.0
111,90,3,0.0,0.46846846846846846,0.7421282394334098,0.8945030805814527,37.07935714701331,linucb_1.0
112,34,14,1.0,0.4732142857142857,0.45108365400977274,0.7858221472248562,37.414095640228396,linucb_1.0
113,82,14,0.0,0.4690265486725664,0.41634296185165515,0.7657398795529695,37.76349255792971,linucb_1.0
114,135,10,0.0,0.4649122807017544,0.445847279475895,0.8041801650757642,38.12182544352958,linucb_1.0
115,99,3,0.0,0.4608695652173913,0.7796903327753814,0.768649281931629,38.11078439268583,linucb_1.0
116,133,8,0.0,0.45689655172413796,0.6249771525101862,0.8511761244787174,38.33698336465436,linucb_1.0
117,85,14,1.0,0.46153846153846156,0.3131816019329401,0.7368308028936343,38.760632565615055,linucb_1.0
118,152,14,0.0,0.4576271186440678,0.4139840584452195,0.9564461224793077,39.303094629649145,linucb_1.0
119,189,6,1.0,0.46218487394957986,0.8807565377864358,0.9654979932185094,39.38783608508122,linucb_1.0
120,167,6,0.0,0.4583333333333333,0.27611658361254493,0.8784653261822936,39.990184827650964,linucb_1.0
121,138,17,1.0,0.4628099173553719,0.8348743159683915,0.8291271885262895,39.984437700208865,linucb_1.0
122,91,17,0.0,0.45901639344262296,0.5363981672626932,0.7267585064593819,40.17479803940555,linucb_1.0
123,68,19,1.0,0.4634146341463415,0.6475856569320916,0.7120404088775264,40.239252791350985,linucb_1.0
124,159,19,0.0,0.4596774193548387,0.628651022627758,0.8270149024266015,40.437616671149826,linucb_1.0
125,140,11,0.0,0.456,0.40949705994043917,0.7730661634835007,40.80118577469289,linucb_1.0
126,97,13,1.0,0.4603174603174603,0.28687707642368687,0.7830266563364542,41.29733535460566,linucb_1.0
127,66,13,0.0,0.4566929133858268,0.6743787302580733,0.8793430496185326,41.502299673966114,linucb_1.0
128,25,19,0.0,0.453125,0.2823933391237023,0.8795243730522828,42.0994307078947,linucb_1.0
129,91,6,0.0,0.4496124031007752,0.5792999042837036,0.7209393090731445,42.24107011268414,linucb_1.0
130,29,17,1.0,0.45384615384615384,0.5335157202265559,0.9093054430873025,42.616859835544886,linucb_1.0
131,153,17,1.0,0.4580152671755725,0.699171445051449,0.7210742729478992,42.638762663441334,linucb_1.0
132,105,17,0.0,0.45454545454545453,0.20006821199911462,0.9266686947324924,43.36536314617471,linucb_1.0
133,82,17,1.0,0.45864661654135336,0.5895570920951467,0.8076932667162807,43.583499320795845,linucb_1.0
134,34,17,0.0,0.4552238805970149,0.25806601329596773,0.7294454556293691,44.054878763129246,linucb_1.0
135,186,17,1.0,0.45925925925925926,0.4848765897796556,0.7970706430945724,44.367072816444164,linucb_1.0
136,21,17,0.0,0.45588235294117646,0.3768818893247047,0.8253045204296003,44.81549544754906,linucb_1.0
137,16,2,0.0,0.45255474452554745,0.4086360503045568,0.8486931994619834,45.25555259670649,linucb_1.0
138,87,3,1.0,0.45652173913043476,0.6167217768504656,0.8541865705065234,45.493017390362546,linucb_1.0
139,4,3,0.0,0.45323741007194246,0.40570767883962416,0.7582448441408388,45.84555455566376,linucb_1.0
140,77,15,1.0,0.45714285714285713,0.733661526698092,0.7754886403547475,45.88738166932042,linucb_1.0
141,165,15,0.0,0.45390070921985815,0.32070730030222083,0.8677211307662286,46.43439549978443,linucb_1.0
142,137,17,0.0,0.4507042253521127,0.2992640603762876,0.7958332034835057,46.930964642891645,linucb_1.0
143,35,14,1.0,0.45454545454545453,0.5873796716231945,0.7217626189626192,47.06534759023107,linucb_1.0
144,173,14,1.0,0.4583333333333333,0.11015726569776883,0.8794559315317021,47.83464625606501,linucb_1.0
145,161,14,1.0,0.46206896551724136,0.6324299262706927,0.8996179522838721,48.10183428207819,linucb_1.0
146,39,14,0.0,0.4589041095890411,0.7938449821716255,0.852770822992309,48.16076012289887,linucb_1.0
147,27,14,0.0,0.4557823129251701,0.6879920433184251,0.8038439463212949,48.27661202590174,linucb_1.0
148,121,14,1.0,0.4594594594594595,0.5985302543045942,0.8059883535954896,48.48407012519264,linucb_1.0
149,104,14,1.0,0.46308724832214765,0.5865460110867636,0.8996758081602779,48.79719992226615,linucb_1.0
150,162,14,0.0,0.46,0.5270286569428498,0.8823407903132974,49.1525120556366,linucb_1.0
151,89,14,1.0,0.46357615894039733,0.6532775242568997,0.8426634633710086,49.34189799475071,linucb_1.0
152,92,14,1.0,0.46710526315789475,0.7800248651801389,0.9698312724090378,49.53170440197961,linucb_1.0
153,41,14,1.0,0.47058823529411764,0.5742620846832225,0.7753832769152551,49.73282559421164,linucb_1.0
154,159,14,0.0,0.4675324675324675,0.525136980384554,0.8341236967801815,50.04181231060727,linucb_1.0
155,41,14,1.0,0.47096774193548385,0.5359151200800708,0.74212682965936,50.24802402018656,linucb_1.0
156,190,14,1.0,0.47435897435897434,0.5525052382562535,0.876319430361183,50.57183821229149,linucb_1.0
157,185,14,1.0,0.47770700636942676,0.7888480024829942,0.8379730657433041,50.6209632755518,linucb_1.0
158,153,14,0.0,0.47468354430379744,0.409448510560479,0.7478648888522077,50.95937965384353,linucb_1.0
159,92,14,1.0,0.4779874213836478,0.7641901613853884,0.9661090158955241,51.16129850835366,linucb_1.0
160,86,14,0.0,0.475,0.5791760215482247,0.8245298738303979,51.40665236063583,linucb_1.0
161,1,14,0.0,0.4720496894409938,0.5312471814597288,0.781706572660204,51.657111751836304,linucb_1.0
162,131,14,0.0,0.4691358024691358,0.16872984319608256,0.8562815730852522,52.344663481725476,linucb_1.0
163,91,3,0.0,0.4662576687116564,0.31346734416277705,0.6984755390732422,52.72967167663594,linucb_1.0
164,75,13,0.0,0.4634146341463415,0.24729550948627074,0.7510752765775912,53.23345144372726,linucb_1.0
165,169,15,1.0,0.4666666666666667,0.3529869506370022,0.668966791890993,53.54943128498125,linucb_1.0
166,11,15,1.0,0.46987951807228917,0.5647420686578682,0.805335304708246,53.79002452103163,linucb_1.0
167,10,15,0.0,0.46706586826347307,0.48666740852492807,0.7482325334723745,54.05158964597908,linucb_1.0
168,73,15,1.0,0.47023809523809523,0.38299415296811373,0.8837107695111929,54.55230626252216,linucb_1.0
169,173,15,0.0,0.46745562130177515,0.19154832088456678,0.8786453441254011,55.23940328576299,linucb_1.0
170,67,15,1.0,0.47058823529411764,0.1989445305184741,0.9249620025432868,55.965420757787804,linucb_1.0
171,163,15,1.0,0.47368421052631576,0.7625700101210552,0.9517545770509795,56.15460532471773,linucb_1.0
172,144,15,1.0,0.47674418604651164,0.7861997409837589,0.9002285431572932,56.268634126891264,linucb_1.0
173,30,15,0.0,0.47398843930635837,0.49266836054638286,0.9037951365469276,56.67976090289181,linucb_1.0
174,56,15,1.0,0.47701149425287354,0.7414145204704222,0.8972792855214243,56.83562566794281,linucb_1.0
175,81,15,1.0,0.48,0.525670723911949,0.9029090397801307,57.21286398381099,linucb_1.0
176,112,15,1.0,0.48295454545454547,0.28699749001895297,0.8686791508361934,57.79454564462823,linucb_1.0
177,25,15,0.0,0.480225988700565,0.3949395028045721,0.8678858511939591,58.267491993017615,linucb_1.0
178,184,15,0.0,0.47752808988764045,0.8010261054981225,0.9710530051332007,58.43751889265269,linucb_1.0
179,84,15,1.0,0.48044692737430167,0.7547640401646227,0.8962684204395347,58.5790232729276,linucb_1.0
180,117,15,0.0,0.4777777777777778,0.41309044137221784,0.7790826838828113,58.94501551543819,linucb_1.0
181,89,15,1.0,0.48066298342541436,0.2217976826897101,0.8416660737484511,59.56488390649693,linucb_1.0
182,29,15,0.0,0.47802197802197804,0.27420769835970354,0.9169950377517823,60.20767124588901,linucb_1.0
183,13,14,0.0,0.47540983606557374,0.5862272958933296,0.7939193687326583,60.41536331872834,linucb_1.0
184,198,15,1.0,0.4782608695652174,0.8833499826531728,0.9374838773279021,60.469497213403066,linucb_1.0
185,47,15,1.0,0.4810810810810811,0.7655546351192827,0.9128014768078273,60.61674405509161,linucb_1.0
186,145,15,0.0,0.478494623655914,0.07255907604160207,0.7679125507700494,61.31209752982006,linucb_1.0
187,194,15,0.0,0.47593582887700536,0.3288980592298389,0.8246328861143467,61.807832356704566,linucb_1.0
188,38,10,1.0,0.4787234042553192,0.7834932686458369,0.7815977387054203,61.805936826764146,linucb_1.0
189,64,10,0.0,0.47619047619047616,0.38652703710923636,0.8364228826020357,62.25583267225694,linucb_1.0
190,112,11,1.0,0.4789473684210526,0.6434149446149083,0.8828065080564034,62.49522423569844,linucb_1.0
191,52,11,0.0,0.47643979057591623,0.4790227277516602,0.8982646364952039,62.91446614444198,linucb_1.0
192,188,3,1.0,0.4791666666666667,0.8416186351174186,0.8373220717657812,62.910169581090344,linucb_1.0
193,72,3,1.0,0.48186528497409326,0.5910241777254872,0.9120767721806246,63.23122217554548,linucb_1.0
194,32,3,0.0,0.4793814432989691,0.3346728155826362,0.6785973397974101,63.57514669976025,linucb_1.0
195,92,3,1.0,0.48205128205128206,0.849291131031286,0.9643550487917987,63.69021061752077,linucb_1.0
196,104,3,1.0,0.4846938775510204,0.46675279414519594,0.9046082707678963,64.12806609414346,linucb_1.0
197,132,3,0.0,0.48223350253807107,0.6313509099202865,0.7467110925383629,64.24342627676154,linucb_1.0
198,119,3,1.0,0.48484848484848486,0.7966838013000684,0.8972720853220124,64.34401456078348,linucb_1.0
199,151,3,1.0,0.48743718592964824,0.6335022859230471,0.9236425847874487,64.63415485964788,linucb_1.0
200,56,3,1.0,0.49,0.7836366771301798,0.8993699292788003,64.7498881117965,linucb_1.0
201,110,3,0.0,0.48756218905472637,0.5515817274532375,0.8441978315188582,65.04250421586211,linucb_1.0
202,114,3,0.0,0.48514851485148514,0.5196729964876566,0.8717499022256997,65.39458112160015,linucb_1.0
203,167,3,1.0,0.4876847290640394,0.17387747940082138,0.8849882068826206,66.10569184908195,linucb_1.0
204,125,3,1.0,0.49019607843137253,0.6408962242387253,0.6783265956328458,66.14312222047607,linucb_1.0
205,26,3,0.0,0.4878048780487805,0.15093037636144235,0.8459566653711703,66.8381485094858,linucb_1.0
206,118,3,0.0,0.4854368932038835,0.09781908430233789,0.9725174269699796,67.71284685215345,linucb_1.0
207,37,0,1.0,0.48792270531400966,0.1099558592283197,0.8073778525988204,68.41026884552394,linucb_1.0
208,199,0,0.0,0.4855769230769231,0.46242354287489473,0.7303387248992654,68.67818402754831,linucb_1.0
209,19,0,1.0,0.4880382775119617,0.3018048292408047,0.8957772391298832,69.27215643743739,linucb_1.0
210,168,0,1.0,0.49047619047619045,0.7918003794568904,0.7987914555091763,69.27914751348968,linucb_1.0
211,11,0,0.0,0.4881516587677725,0.5199843565053027,0.8030297036625018,69.56219286064687,linucb_1.0
212,76,0,1.0,0.49056603773584906,0.4484795138410113,0.8941343972756094,70.00784774408147,linucb_1.0
213,34,0,1.0,0.49295774647887325,0.7438446350047042,0.7259831863369068,69.98998629541367,linucb_1.0
214,94,0,1.0,0.4953271028037383,0.8596731874604022,0.8504949106832675,69.98080801863654,linucb_1.0
215,106,0,1.0,0.49767441860465117,0.6004938466770172,0.727066872880488,70.10738104484001,linucb_1.0
216,56,0,1.0,0.5,0.6607151603141548,0.8834080892937368,70.3300739738196,linucb_1.0
217,28,0,1.0,0.5023041474654378,0.5062106100537523,0.8562346408842348,70.68009800465008,linucb_1.0
218,174,0,0.0,0.5,0.14335173193045647,0.9240796018722485,71.46082587459186,linucb_1.0
219,38,0,1.0,0.502283105022831,0.4365282034653815,0.7720280693667474,71.79632574049323,linucb_1.0
220,128,0,1.0,0.5045454545454545,0.3919125328795204,0.9320421827851125,72.33645539039883,linucb_1.0
221,83,0,0.0,0.502262443438914,0.06164143314104323,0.8895072885612237,73.16432124581901,linucb_1.0
222,45,0,1.0,0.5045045045045045,0.8585055142516702,0.8798679034603609,73.1856836350277,linucb_1.0
223,190,0,1.0,0.5067264573991032,0.42965158980811613,0.859489906533046,73.61552195175263,linucb_1.0
224,111,0,0.0,0.5044642857142857,0.310547548087707,0.9131471713286172,74.21812157499353,linucb_1.0
225,60,0,1.0,0.5066666666666667,0.5612281930450043,0.7022800174874113,74.35917339943595,linucb_1.0
226,2,0,0.0,0.504424778761062,0.4901294448186364,0.712621875650105,74.58166583026741,linucb_1.0
227,77,0,0.0,0.5022026431718062,0.28187805285636475,0.7686174350361974,75.06840521244725,linucb_1.0
228,24,0,0.0,0.5,0.6119477447199828,0.7894727528451818,75.24593022057245,linucb_1.0
229,151,0,1.0,0.5021834061135371,0.4275530819758458,0.9133146051705769,75.73169174376717,linucb_1.0
230,72,0,1.0,0.5043478260869565,0.4610959701489914,0.9026862449786134,76.1732820185968,linucb_1.0
231,173,0,1.0,0.5064935064935064,0.7021202771880981,0.8945624063460553,76.36572414775475,linucb_1.0
232,144,0,1.0,0.5086206896551724,0.5329060811542745,0.9164634113907234,76.74928147799119,linucb_1.0
233,82,0,1.0,0.5107296137339056,0.7429246297581588,0.7588845664367737,76.7652414146698,linucb_1.0
234,65,0,1.0,0.5128205128205128,0.5102772646038544,0.8613542495582179,77.11631839962416,linucb_1.0
235,24,0,0.0,0.5106382978723404,0.5697382602870328,0.7887567947697027,77.33533693410683,linucb_1.0
236,106,0,0.0,0.5084745762711864,0.6086967006924964,0.6702061214352856,77.39684635484963,linucb_1.0
237,22,0,0.0,0.5063291139240507,0.4591738798836553,0.8358612567670827,77.77353373173305,linucb_1.0
238,179,0,0.0,0.5042016806722689,0.10060276558598161,0.9663288712387296,78.63925983738581,linucb_1.0
239,78,0,0.0,0.502092050209205,0.13888763432072126,0.9447281185156597,79.44510032158075,linucb_1.0
240,126,0,0.0,0.5,0.0795083627565382,0.8636155865724501,80.22920754539666,linucb_1.0
241,117,0,1.0,0.5020746887966805,0.6592662495052927,0.8130759680215853,80.38301726391296,linucb_1.0
242,134,0,1.0,0.5041322314049587,0.46728204518798994,0.9450444655821292,80.8607796843071,linucb_1.0
243,36,0,0.0,0.5020576131687243,0.1619348799571938,0.8976283612603893,81.5964731656103,linucb_1.0
244,41,0,0.0,0.5,0.4502613661148123,0.7431078855418893,81.88931968503738,linucb_1.0
245,174,0,1.0,0.5020408163265306,0.13862704068424656,0.9071927595588591,82.65788540391199,linucb_1.0
246,171,0,0.0,0.5,0.17308993552364932,0.8440435365154374,83.32883900490378,linucb_1.0
247,69,1,0.0,0.4979757085020243,0.3849706369078207,0.8719940750051143,83.81586244300108,linucb_1.0
248,57,4,0.0,0.4959677419354839,0.4324164930808604,0.9358908650118032,84.31933681493203,linucb_1.0
249,107,7,0.0,0.4939759036144578,0.34334818736993383,0.8263865923327461,84.80237521989484,linucb_1.0
250,118,9,1.0,0.496,0.9149367213973554,0.9743370012492888,84.86177549974677,linucb_1.0
251,100,9,0.0,0.4940239043824701,0.5783122779016793,0.8725747308691395,85.15603795271423,linucb_1.0
252,132,9,1.0,0.49603174603174605,0.47350047089884445,0.7500812987390281,85.4326187805544,linucb_1.0
253,124,9,0.0,0.49407114624505927,0.6219464900212404,0.7603056705178126,85.57097796105099,linucb_1.0
254,174,9,0.0,0.4921259842519685,0.27342031035564685,0.9132004855123691,86.2107581362077,linucb_1.0
255,152,12,0.0,0.49019607843137253,0.2564385988548017,0.9582961133906166,86.91261565074352,linucb_1.0
256,135,16,1.0,0.4921875,0.4517339085637576,0.8310678898529902,87.29194963203275,linucb_1.0
257,178,16,0.0,0.490272373540856,0.20561588642469308,0.8080520614838225,87.89438580709188,linucb_1.0
258,89,16,0.0,0.4883720930232558,0.3486981730011358,0.8152992491317443,88.3609868832225,linucb_1.0
259,166,18,1.0,0.49034749034749037,0.29017664496214474,0.8036695816147015,88.87447981987505,linucb_1.0
260,96,18,0.0,0.48846153846153845,0.2785302457597567,0.8721326815832975,89.46808225569859,linucb_1.0
261,24,18,0.0,0.48659003831417624,0.287773379268332,0.7552099802883316,89.93551885671859,linucb_1.0
262,168,5,1.0,0.48854961832061067,0.5604025645700604,0.8044114654598267,90.17952775760835,linucb_1.0
263,107,5,1.0,0.49049429657794674,0.8760039554949087,0.8321130075941408,90.13563680970759,linucb_1.0
264,9,5,1.0,0.49242424242424243,0.6632060072354883,0.7279935563360633,90.20042435880816,linucb_1.0
265,53,5,0.0,0.49056603773584906,0.6723500449369858,0.8916507489096808,90.41972506278086,linucb_1.0
266,96,5,1.0,0.4924812030075188,0.4373781255909443,0.8557265541850323,90.83807349137494,linucb_1.0
267,98,5,0.0,0.49063670411985016,0.49311680601438224,0.7895491308859649,91.13450581624653,linucb_1.0
