step,user,action,click,ctr,prob_taken,prob_optimal,regret,policy
178,16,5,0.0,0.4887640449438202,0.37335547476986747,0.8708737041406276,60.66044703096505,thompson_0.1
179,156,5,0.0,0.4860335195530726,0.35213620334901324,0.849203508007193,61.15751433562323,thompson_0.1
180,139,5,1.0,0.4888888888888889,0.37310031944655736,0.7604013197333037,61.54481533590998,thompson_0.1
181,56,5,0.0,0.4861878453038674,0.23605961748932566,0.8924683831214778,62.20122410154213,thompson_0.1
182,22,5,0.0,0.4835164835164835,0.3455860207074116,0.8236568452853756,62.67929492612009,thompson_0.1
183,169,5,0.0,0.4808743169398907,0.36698368250420044,0.677679664465184,62.989990908081076,thompson_0.1
184,63,5,1.0,0.483695652173913,0.4977451390626007,0.9088994880375214,63.401145257055994,thompson_0.1
185,71,5,0.0,0.4810810810810811,0.5281096941132487,0.8857444748253261,63.75878003776807,thompson_0.1
186,143,5,0.0,0.478494623655914,0.3394534487300278,0.7549613227929335,64.17428791183097,thompson_0.1
187,24,5,0.0,0.47593582887700536,0.6617629540280694,0.8165955193237234,64.32912047712662,thompson_0.1
188,183,5,1.0,0.4787234042553192,0.7579917826092342,0.9154973814322793,64.48662607594967,thompson_0.1
189,184,5,0.0,0.47619047619047616,0.348681788058973,0.972276874307441,65.11022116219814,thompson_0.1
190,84,5,0.0,0.47368421052631576,0.18183964530822103,0.8834832789786138,65.81186479586853,thompson_0.1
191,129,5,1.0,0.47643979057591623,0.5999455740412724,0.6750857880648122,65.88700500989206,thompson_0.1
192,74,5,0.0,0.4739583333333333,0.33751628292698516,0.9433631894309868,66.49285191639606,thompson_0.1
193,26,5,0.0,0.47150259067357514,0.47273907231022677,0.8444505513173198,66.86456339540315,thompson_0.1
194,23,5,1.0,0.4742268041237113,0.5317739499976795,0.9424002596102004,67.27518970501568,thompson_0.1
195,138,5,1.0,0.47692307692307695,0.6778417715551849,0.8433978315171498,67.44074576497765,thompson_0.1
196,36,5,1.0,0.47959183673469385,0.45711936814244364,0.8832628621140716,67.86688925894927,thompson_0.1
197,127,5,0.0,0.47715736040609136,0.5689055279351682,0.6069258578222572,67.90490958883636,thompson_0.1
198,79,5,1.0,0.4797979797979798,0.576042183519213,0.7651881157456344,68.09405552106278,thompson_0.1
199,124,5,1.0,0.4824120603015075,0.4159428036441931,0.717503887487678,68.39561660490627,thompson_0.1
200,101,5,1.0,0.485,0.5187647884615774,0.6895107070150475,68.56636252345973,thompson_0.1
201,142,5,0.0,0.48258706467661694,0.2957353355952394,0.8801245680061649,69.15075175587066,thompson_0.1
202,54,5,0.0,0.4801980198019802,0.3342711141070592,0.8335732393712081,69.65005388113481,thompson_0.1
203,110,5,1.0,0.4827586206896552,0.7349559049341184,0.8233406426073154,69.738438618808,thompson_0.1
204,17,5,0.0,0.4803921568627451,0.32602139193844093,0.8762589514316949,70.28867617830126,thompson_0.1
205,141,5,1.0,0.48292682926829267,0.7604693077080102,0.8836069364275961,70.41181380702085,thompson_0.1
206,87,5,1.0,0.4854368932038835,0.7446081327318022,0.848783681737018,70.51598935602607,thompson_0.1
207,7,5,0.0,0.4830917874396135,0.8870655667203499,0.8842189761259509,70.51314276543167,thompson_0.1
208,92,5,0.0,0.4807692307692308,0.3791118411842078,0.9713436303409109,71.10537455458837,thompson_0.1
209,89,5,1.0,0.48325358851674644,0.656203890409361,0.8290264442751151,71.27819710845412,thompson_0.1
210,47,5,0.0,0.48095238095238096,0.15370660444208667,0.9006657084764036,72.02515621248844,thompson_0.1
211,132,5,1.0,0.4834123222748815,0.6524315193583373,0.7398355685536366,72.11256026168374,thompson_0.1
212,0,5,1.0,0.4858490566037736,0.5715679146312146,0.8103888924392872,72.35138123949181,thompson_0.1
213,46,5,1.0,0.48826291079812206,0.6610413345262014,0.7217137434708946,72.41205364843651,thompson_0.1
214,132,5,0.0,0.48598130841121495,0.6421094919444138,0.7671052033590281,72.53704935985112,thompson_0.1
215,79,5,1.0,0.4883720930232558,0.5607829874052772,0.7806071580083125,72.75687353045416,thompson_0.1
216,30,5,0.0,0.4861111111111111,0.7031244639761751,0.8958830329538076,72.9496320994318,thompson_0.1
217,146,5,1.0,0.48847926267281105,0.5356082661540894,0.8486552241971437,73.26267905747486,thompson_0.1
218,0,5,0.0,0.48623853211009177,0.5123374516994129,0.8214577834091348,73.57179938918458,thompson_0.1
219,155,5,0.0,0.4840182648401826,0.05452391979557415,0.9262469287589818,74.44352239814799,thompson_0.1
